date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:29:30	6521/6521	---M--	200	added ('OK')	application/javascript	etag:%222ff4647-1979-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/js/custom.js	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/js/custom.js	(from http://html.crunchpress.net/kc/kc_fullview/)
17:29:31	4936/4936	---M--	200	added ('OK')	text/css	etag:%222ff47bc-1348-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/css/jquery.bxslider.css	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/css/jquery.bxslider.css	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:32	129839/129839	---M--	200	added ('OK')	application/javascript	etag:%222ff4657-1fb2f-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/js/fullcalendar.js	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/js/fullcalendar.js	(from http://html.crunchpress.net/kc/kc_fullview/)
17:29:32	16088/16088	---M--	200	added ('OK')	application/javascript	etag:%222ff464c-3ed8-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/js/jquery.jcarousel.min.js	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/js/jquery.jcarousel.min.js	(from http://html.crunchpress.net/kc/kc_fullview/)
17:29:33	49284/49284	---M--	200	added ('OK')	application/javascript	etag:%222ff464b-c084-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/js/jquery.bxslider.js	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/js/jquery.bxslider.js	(from http://html.crunchpress.net/kc/kc_fullview/)
17:29:35	26625/26625	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ff47aa-6801-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.eot	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.eot	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:39	29656/29656	---M--	200	added ('OK')	text/plain	etag:%222ff47b2-73d8-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.woff	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.woff	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:39	110071/110071	---M--	200	added ('OK')	image/svg+xml	etag:%222ff47b4-1adf7-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.svg	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.svg	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:39	26625/26625	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ff47aa-6801-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.eot?	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfontd41d.eot	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:40	56632/56632	---M--	200	added ('OK')	text/plain	etag:%222ff47b3-dd38-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.ttf	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo300-regular-webfont.ttf	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:43	27006/27006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ff47af-697e-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.eot	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.eot	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:45	30116/30116	---M--	200	added ('OK')	text/plain	etag:%222ff47ae-75a4-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.woff	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.woff	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:47	108881/108881	---M--	200	added ('OK')	image/svg+xml	etag:%222ff47b0-1a951-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.svg	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.svg	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:48	1242/1242	---M--	200	added ('OK')	image/gif	etag:%222ff470c-4da-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/body-parrten-1.gif	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/body-parrten-1.gif	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:48	27006/27006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ff47af-697e-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.eot?	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfontd41d.eot	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:49	57120/57120	---M--	200	added ('OK')	text/plain	etag:%222ff47ac-df20-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.ttf	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/fonts/museo500-regular-webfont.ttf	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:53	1007/1007	---M--	200	added ('OK')	image/png	etag:%222ff4698-3ef-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/header-pattren.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/header-pattren.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:54	2488/2488	---M--	200	added ('OK')	image/gif	etag:%222ff46ef-9b8-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/review-head-icon.gif	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/review-head-icon.gif	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:55	1478/1478	---M--	200	added ('OK')	image/gif	etag:%222ff4782-5c6-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/head-review-star.gif	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/head-review-star.gif	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:55	1644/1644	---M--	200	added ('OK')	image/jpeg	etag:%222ff478e-66c-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/meal-icon.jpg	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/meal-icon.jpg	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:56	1724/1724	---M--	200	added ('OK')	image/jpeg	etag:%222ff4707-6bc-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/watch-icon.jpg	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/watch-icon.jpg	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:57	4881/4881	---M--	200	added ('OK')	image/jpeg	etag:%222ff4758-1311-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/head-plate-icon.jpg	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/head-plate-icon.jpg	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:57	1479/1479	---M--	200	added ('OK')	image/png	etag:%222ff4702-5c7-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/download-menu-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/download-menu-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:58	1400/1400	---M--	200	added ('OK')	image/png	etag:%222ff46b1-578-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/pagination-arrow.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/pagination-arrow.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:58	1387/1387	---M--	200	added ('OK')	image/png	etag:%222ff467f-56b-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/pagination-arrow-hover.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/pagination-arrow-hover.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:59	1825/1825	---M--	200	added ('OK')	image/png	etag:%222ff46f6-721-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/fetured-arrow-right.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/fetured-arrow-right.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:29:59	1799/1799	---M--	200	added ('OK')	image/png	etag:%222ff470e-707-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/fetured-arrow-left.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/fetured-arrow-left.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:00	1320/1320	---M--	200	added ('OK')	image/png	etag:%222ff468b-528-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/plus-icon-hover.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/plus-icon-hover.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:01	1315/1315	---M--	200	added ('OK')	image/png	etag:%222ff4769-523-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/les-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/les-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:01	1393/1393	---M--	200	added ('OK')	image/png	etag:%222ff46a3-571-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/flag-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/flag-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:02	1020/1020	---M--	200	added ('OK')	image/png	etag:%222ff4741-3fc-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/blog-line.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/blog-line.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:03	1262/1262	---M--	200	added ('OK')	image/png	etag:%222ff473c-4ee-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/chat-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/chat-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:03	1255/1255	---M--	200	added ('OK')	image/png	etag:%222ff4795-4e7-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/start-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/start-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:04	1249/1249	---M--	200	added ('OK')	image/png	etag:%222ff46fe-4e1-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/star-icon-hover.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/star-icon-hover.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:05	1353/1353	---M--	200	added ('OK')	image/gif	etag:%222ff4768-549-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/quote-img.gif	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/quote-img.gif	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:05	1517/1517	---M--	200	added ('OK')	image/png	etag:%222ff4686-5ed-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/mark-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/mark-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:06	1381/1381	---M--	200	added ('OK')	image/png	etag:%222ff475a-565-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/location-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/location-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:06	2032/2032	---M--	200	added ('OK')	image/png	etag:%222ff478f-7f0-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/social-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/social-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:07	824/824	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Jan%202014%2010:30:07%20GMT	http://html.crunchpress.net/kc/kc_fullview/images/progress-img.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/progress-img.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:08	824/824	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Jan%202014%2010:30:07%20GMT	http://html.crunchpress.net/kc/kc_fullview/images/progress-active.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/progress-active.77.delayed	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:08	824/824	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Jan%202014%2010:30:08%20GMT	http://html.crunchpress.net/kc/kc_fullview/images/progress-active2.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/progress-active2.78.delayed	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:09	824/824	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Jan%202014%2010:30:08%20GMT	http://html.crunchpress.net/kc/kc_fullview/images/progress-active3.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/progress-active3.79.delayed	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:10	824/824	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Jan%202014%2010:30:09%20GMT	http://html.crunchpress.net/kc/kc_fullview/images/progress-active4.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/progress-active4.7a.delayed	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:10	1235/1235	---M--	200	added ('OK')	image/png	etag:%222ff469d-4d3-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/full-screen-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/full-screen-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:11	1173/1173	---M--	200	added ('OK')	image/png	etag:%222ff4736-495-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/calender-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/calender-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:12	1483/1483	---M--	200	added ('OK')	image/png	etag:%222ff4692-5cb-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/page-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/page-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:16	1657/1657	---M--	200	added ('OK')	image/png	etag:%222ff46e7-679-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/watch-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/watch-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:17	8724/8724	---M--	200	added ('OK')	image/png	etag:%222ff4772-2214-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/social-icon-sprite.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/social-icon-sprite.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:19	8542/8542	---M--	200	added ('OK')	image/png	etag:%222ff479d-215e-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/social-icon-sprite-hover.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/social-icon-sprite-hover.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:20	2409/2409	---M--	200	added ('OK')	image/png	etag:%222ff47a8-969-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/happy-hour-clock.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/happy-hour-clock.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:20	1469/1469	---M--	200	added ('OK')	image/png	etag:%222ff479f-5bd-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/email-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/email-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:21	1458/1458	---M--	200	added ('OK')	image/png	etag:%222ff4738-5b2-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/address-location-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/address-location-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:21	2584/2584	---M--	200	added ('OK')	image/png	etag:%222ff4794-a18-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/address-sprite.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/address-sprite.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:22	1068/1068	---M--	200	added ('OK')	image/png	etag:%222ff467e-42c-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/post-border.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/post-border.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:22	2046/2046	---M--	200	added ('OK')	image/png	etag:%222ff478c-7fe-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/camera-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/camera-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:23	4258/4258	---M--	200	added ('OK')	image/png	etag:%222ff4766-10a2-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/post-detail-sprite.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/post-detail-sprite.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:23	1610/1610	---M--	200	added ('OK')	image/png	etag:%222ff4703-64a-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/search-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/search-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:24	1727/1727	---M--	200	added ('OK')	image/png	etag:%222ff4691-6bf-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-1.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-1.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:24	1698/1698	---M--	200	added ('OK')	image/png	etag:%222ff46fb-6a2-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-2.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-2.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:26	1727/1727	---M--	200	added ('OK')	image/png	etag:%222ff4684-6bf-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-3.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-3.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:26	1719/1719	---M--	200	added ('OK')	image/png	etag:%222ff46a6-6b7-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-4.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-4.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:27	1806/1806	---M--	200	added ('OK')	image/png	etag:%222ff4708-70e-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-5.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-5.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:28	1755/1755	---M--	200	added ('OK')	image/png	etag:%222ff46ac-6db-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-6.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/widget-section-icon-6.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:28	1568/1568	---M--	200	added ('OK')	image/png	etag:%222ff470a-620-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/latest-twite-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/latest-twite-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:29	1790/1790	---M--	200	added ('OK')	image/png	etag:%222ff4748-6fe-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/calendar-left-arrow.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/calendar-left-arrow.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:29	1796/1796	---M--	200	added ('OK')	image/png	etag:%222ff4740-704-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/calendar-right-arrow.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/calendar-right-arrow.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:30	1269/1269	---M--	200	added ('OK')	image/png	etag:%222ff471d-4f5-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/qurte-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/qurte-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:31	824/824	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Jan%202014%2010:30:30%20GMT	http://html.crunchpress.net/kc/kc_fullview/images/border.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/border.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:31	1550/1550	---M--	200	added ('OK')	image/png	etag:%222ff4715-60e-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/twitter-feed-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/twitter-feed-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:32	1240/1240	---M--	200	added ('OK')	image/png	etag:%222ff4746-4d8-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/back-top-arrow.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/back-top-arrow.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:33	2997/2997	---M--	200	added ('OK')	image/png	etag:%222ff475c-bb5-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/about-social-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/about-social-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:33	1282/1282	---M--	200	added ('OK')	image/jpeg	etag:%222ff4777-502-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/testo-patrean.jpg	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/testo-patrean.jpg	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:34	1232/1232	---M--	200	added ('OK')	image/png	etag:%222ff4697-4d0-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/testo-start.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/testo-start.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:34	1242/1242	---M--	200	added ('OK')	image/png	etag:%222ff479e-4da-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/testo-start-hover.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/testo-start-hover.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:35	1318/1318	---M--	200	added ('OK')	image/png	etag:%222ff46e8-526-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/testo-quot-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/testo-quot-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:36	1786/1786	---M--	200	added ('OK')	image/png	etag:%222ff468c-6fa-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/comments-icon.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/comments-icon.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:37	1747/1747	---M--	200	added ('OK')	image/png	etag:%222ff4733-6d3-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/menu-icon-1.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/menu-icon-1.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:37	1954/1954	---M--	200	added ('OK')	image/png	etag:%222ff46f0-7a2-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/menu-icon-2.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/menu-icon-2.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
17:30:38	1970/1970	---M--	200	added ('OK')	image/png	etag:%222ff46b3-7b2-4ec4b93e7ffc0%22	http://html.crunchpress.net/kc/kc_fullview/images/menu-icon-3.png	E:/Study/Capstone/Template/Template/html.crunchpress.net/kc/kc_fullview/images/menu-icon-3.png	(from http://html.crunchpress.net/kc/kc_fullview/css/custom.css)
